"id","name_en","name_pt_BR","name_ja","aliases","source_games","role","element","range","area","power","accuracy","sp","recovery","effects","mastery","tags","teachable","availability"
"necro_mist","Necro Mist","Necro Mist","ネクロミスト","ネクロミスト","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""},{""type"":""drain_hp"",""percentOfDamage"":35}]","precise","dark | projectile","false","requires_digixros"
"catastrophic_c","Catastrophic C","Catastrophic C","カタストロフィーC","カタストロフィーC","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"phantom_pain","Phantom Pain","Phantom Pain","ファントムペイン","ファントムペイン","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"t_unlimited","T Unlimited","T Unlimited","Tアンリミテッド","Tアンリミテッド","dawn_dusk | lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"laplace_s_demon","Laplace's Demon","Laplace's Demon","ラプラスのま","ラプラスのま","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","false","requires_digixros"
"dm_destroyer","DM Destroyer","DM Destroyer","DMデストロイヤー","DMデストロイヤー","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"necro_eclipse","Necro Eclipse","Necro Eclipse","ネクロエクリプス","ネクロエクリプス","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","false","requires_digixros"
"death_crystal","Death・Crystal","Death・Crystal","デス・クリスタル","デス・クリスタル","lost_evolution | super_xros_wars","control","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","100","17","48","[{""type"":""damage""}]","efficient","dark | projectile","false","requires_digixros"
"judecca_prision","Judecca Prision","Judecca Prision","ジュデッカプリズム","ジュデッカプリズム","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"destroy_cannon","Destroy Cannon","Destroy Cannon","デストロイキャノン","デストロイキャノン","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","64","90","26","70","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"musou_tenshou","Musou Tenshou","Musou Tenshou","むそうてんしょう","むそうてんしょう","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","49","90","30","70","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","precise","dark | projectile","true","ready"
"dark_prominence","Dark Prominence","Dark Prominence","ダークプロミネンス","ダークプロミネンス","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","64","90","26","70","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"chaos_flare","Chaos Flare","Chaos Flare","カオスフレア","カオスフレア","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","49","90","30","70","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","dark | projectile","true","ready"
"black_rain","Black Rain","Black Rain","ブラックレイン","ブラックレイン","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""line"",""radius"":0,""length"":4}","53","90","29","70","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","precise","dark | projectile","true","ready"
"enigma","Enigma","Enigma","エニグマ","エニグマ","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","dark | projectile","true","ready"
"dark_whisper","Dark Whisper","Dark Whisper","やみのささやき","やみのささやき","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","37","100","12","34","[{""type"":""damage""}]","swift","dark | projectile","true","ready"
"trump_sword","Trump Sword","Trump Sword","トランプソード","トランプソード","dawn_dusk | digimon_story_ds | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":4,""requiresLineOfSight"":false}","{""shape"":""cross"",""radius"":1}","50","95","17","48","[{""type"":""damage""}]","precise","dark | projectile","false","requires_digixros"
"data_crusher","Data Crusher","Data Crusher","データクラッシャー","データクラッシャー","dawn_dusk | digimon_story_ds | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":1}","37","100","12","34","[{""type"":""damage""},{""type"":""drain_sp"",""amount"":6}]","swift","dark | projectile","false","requires_digixros"
"goodnight_moon","Goodnight Moon","Goodnight Moon","グッドナイトムーン","グッドナイトムーン","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","30","100","16","46","[{""type"":""damage""}]","efficient","dark | projectile","true","ready"
"pandora_dlg","Pandora DLG","Pandora DLG","パンドーラDLG","パンドーラDLG","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","30","100","16","46","[{""type"":""damage""}]","efficient","dark | projectile","true","ready"
"gravity_ball","Gravity Ball","Gravity Ball","グラビティボール","グラビティボール","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","15","100","20","46","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","efficient","dark | projectile","false","ready"
"gaia_force_d","Gaia Force D","Gaia Force D","ガイアフォースD","ガイアフォースD","lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"behemoth","Behemoth","Behemoth","ベヒーモス","ベヒーモス","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"eye_of_the_gorgon","Eye of the Gorgon","Eye of the Gorgon","アイオブザゴーゴン","アイオブザゴーゴン","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"ernste_welle","Ernste Welle","Ernste Welle","エルンストウェル","エルンストウェル","lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","25","95","25","60","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","precise","dark | projectile","true","ready"
"torrid_weiss","Torrid Weiss","Torrid Weiss","トリッドヴァイス","トリッドヴァイス","dawn_dusk | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","dark | projectile","false","requires_digixros"
"t_destroyer","T Destroyer","T Destroyer","Tデストロイヤー","Tデストロイヤー","dawn_dusk | lost_evolution","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","40","95","21","60","[{""type"":""damage""}]","precise","dark | projectile","true","ready"
"darkness_zone","Darkness Zone","Darkness Zone","ダークネスゾーン","ダークネスゾーン","digimon_story_ds | lost_evolution | super_xros_wars","area_damage","dark","{""shape"":""diamond"",""min"":1,""max"":5,""requiresLineOfSight"":false}","{""shape"":""diamond"",""radius"":2}","52","90","30","82","[{""type"":""damage""}]","precise","dark | projectile","false","requires_digixros"
"hard_bubbles","Hard Bubbles","Hard Bubbles","かたいアワ","かたいアワ","lost_evolution","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","earth | melee","true","ready"
"body_blow","Body Blow","Body Blow","たいあたり","たいあたり","digimon_story_ds | lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","earth | melee","false","ready"
"petit_cutter","Petit Cutter","Petit Cutter","プチカッター","プチカッター","lost_evolution","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","earth | melee","false","ready"
"sharp_claws","Sharp Claws","Sharp Claws","するどいツメ","するどいツメ","lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","earth | melee","false","ready"
"bite","Bite","Bite","かみつき","かみつき","lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","17","100","8","24","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","earth | melee","false","ready"
"light_tackle","Light Tackle","Light Tackle","ライトタックル","ライトタックル","dawn_dusk | lost_evolution","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","32","100","4","24","[{""type"":""damage""}]","swift","earth | melee","false","ready"
"angry_rock","Angry Rock","Angry Rock","アングリーロック","アングリーロック","dawn_dusk | lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","17","100","8","24","[{""type"":""damage""},{""type"":""status"",""status"":""speed_down"",""chance"":25,""duration"":3}]","reliable_effect","earth | melee","true","ready"
"veemon_head","Veemon Head","Veemon Head","ブイモンヘット","ブイモンヘット","lost_evolution","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","17","100","8","24","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","earth | melee","true","ready"
"feather_slash","Feather Slash","Feather Slash","フェザースラッシュ","フェザースラッシュ","digimon_story_ds | lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","17","100","8","24","[{""type"":""damage""},{""type"":""status"",""status"":""def_down"",""chance"":25,""duration"":3}]","reliable_effect","earth | melee","true","ready"
"petit_metal","Petit Metal","Petit Metal","プチメタル","プチメタル","lost_evolution | super_xros_wars","striker","earth","{""shape"":""diamond"",""min"":1,""max"":3,""requiresLineOfSight"":false}","{""shape"":""single"",""radius"":0}","17","100","8","24","[{""type"":""damage""},{""type"":""status"",""status"":""atk_down"",""chance"":25,""duration"":3}]","reliable_effect","earth | melee","true","ready"
